sourceDataRow,paper_id,source_study_id,paper_title,paper_doi,cohort_family,population_label,setting,outcome_scope,time_loss_definition,time_loss_threshold,sex,age_category,playing_level,geography,discipline,source_incidence_definition,source_burden_definition,source_exposure_unit,exposure_construction,source_notes,source_evidence,rate_sd,observation_id,injury_count,exposure_player_hours,rate_per_1000_player_hours,reported_rate_per_1000,calculated_rate_per_1000,ci95_lower,ci95_upper,source_count_field,source_rate_field,injury_location,tissue_type,injury_diagnosis,onset,player_position,laterality,outcome_target,metric,incidence_per_1000_player_hours,burden_days_per_1000_player_hours,source_context_row,source_context_csv,analysis_route,primary_model_eligible,sensitivity_definition,sensitivity_estimated_exposure,sensitivity_rounded_reconstruction,scope_verification,overlap_verification,metric_alignment_verification,source_parent_id,duplicate_of,arithmetic_method,inferred_exposure_player_hours,inferred_injury_count_estimate,rounding_assumption,inference_usable_for_count_likelihood,meanAge,ageRange,sampleSizePlayers,numberOfTeams,observationDuration,dataCollectionPeriod,numberOfSeasons,studyDesign,trialArm,randomisedControlledTrial,geneticGroup,injuryDefinition,injuryDefinitionDescription,exposureDefinitionDescription,mechanismReportingDescription,recurrenceDefinitionDescription,severityDefinitionDescription,source_context_injuryMostCommonLocation,source_context_injuryMostCommonType,source_context_injuryMostCommonDiagnosis,population_role,population_partition_evidence,outcome_coverage_restriction,exposure_method_evidence,exposure_method_categories,exposure_method_details,standard_90_minute_pitch_formula,exposure_method_adjudication,exposure_method_sensitivity_only,historical_source_family_role,historical_source_family_evidence,descriptor_status,days_lost,candidate_injury_count,candidate_source_count_field,metric_correction_reason,metric_correction_evidence,release_context_csv,release_context_join_key,candidate_outcome_scope,candidate_injury_location,candidate_tissue_type,candidate_injury_diagnosis,candidate_review_flags,reported_rate_alignment,reported_time_loss_rate_per_1000,calculated_crude_count_rate_per_1000,published_rate_method,prefit_gate,alignment_decision,alignment_reason,alignment_evidence,threshold_analysis_route,overlap_selection,overlap_family,overlap_reason,overlap_evidence,selected_parent_id,sampling_information_route,reverse_exposure_supported,reverse_exposure_evidence,analysis_target_key,main_scientific_input_selected,model_readiness
709,S417,S417,A prospective epidemiological study of injuries in four English professional football clubs.,,english-professional-clubs-1994-97,Row 2,training,all_injuries,time-loss,at_least_one_day_excluding_injury_day_source_verified,Male,,,,Football,number of injuries per 1000 hours of competition and/or training,,hours of competition and/or training,author-estimated attendance and typical programme,"[2026-07-27] Source-family overlap treatment, 27 July 2026: S417 owns the pooled four-club epidemiological denominator.","source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,709:incidence:training:main,187,,3.4,3.4,,,,injuryTrainingCount,injuryIncidenceTraining,,,,,,,all_injuries,incidence,3.4,,709,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,false,true,true,reviewed_see_alignment_decision,select,supported,S417:multiple_rows,,approximate_hours_from_matched_crude_reported_rate,5.500E+4,,Approximate point derivation from reported rate; original precision unverified; no rounding bounds claimed.,false,,,108,4,November 1994 to May 1997,,3,prospective cohort,,,,Time loss,time-loss,,Medical Staff,,slight 1-3 days; minor 4-7 days; moderate 1-4 weeks; major >4 weeks,,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,protocol-v2/eligibility-audit-2026-09-12/missing-four/S417.json#/evidence/1;#/unresolved_limitations/1,author_estimated_attendance_programme,Training exposure is estimated from attendance and the typical daily programme.,not_documented_in_bounded_inventory,human_accepted_for_main_analysis_consideration,false,anchor,Primary prospective cohort.,supported_all_injury_scope,,187,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper,,,,,,supported,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The observed count and crude same-setting rate support a separately recorded approximate reverse exposure for sensitivity only. It is not an exact count/hour likelihood and does not make the row model-eligible. Saved primary-source audit defines a recordable injury as preventing competition or normal training for at least one day, excluding the injury day.",eligibility-audit-2026-09-12 adjudication-summary | injury-rule-review-2026-09-14 exposure-method-approval,main,select,english-professional-clubs-1994-97,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,observed_count_and_approximate_inferred_exposure,true,"S417 primary-source audit: IFR is injuries per 1,000 competition/training hours; observed count and reported crude IFR share the setting. Rounded-rate inversion is approximate only; no model eligibility.",incidence|training|all_injuries|||||,false,likelihood_and_target_selection_pending
710,S417,S417,A prospective epidemiological study of injuries in four English professional football clubs.,,english-professional-clubs-1994-97,Row 3,match,all_injuries,time-loss,at_least_one_day_excluding_injury_day_source_verified,Male,Youth,,,Football,number of injuries per 1000 hours of competition and/or training,,hours of competition and/or training,11 players multiplied by matches and assumed 100-minute duration,"[2026-07-27] Source-family overlap treatment, 27 July 2026: S417 owns the pooled four-club epidemiological denominator.","source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,710:incidence:match:main,109,,37.2,37.2,,,,injuryMatchCount,injuryIncidenceMatch,,,,,,,all_injuries,incidence,37.2,,710,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,false,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,S417:multiple_rows,,approximate_hours_from_matched_crude_reported_rate,2930.107526881720430107526882,,Approximate point derivation from reported rate; original precision unverified; no rounding bounds claimed.,false,,,30,2,November 1994 to May 1997,,3,prospective cohort,,,,Time loss,time-loss,,Medical Staff,,slight 1-3 days; minor 4-7 days; moderate 1-4 weeks; major >4 weeks,,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,protocol-v2/eligibility-audit-2026-09-12/missing-four/S417.json#/evidence/1;#/evidence/2,player_count_x_assumed_match_duration,Match exposure assumes 11 players and 100 minutes per match.,not_documented_in_bounded_inventory,human_accepted_for_main_analysis_consideration,false,anchor,Primary prospective cohort.,supported_all_injury_scope,,109,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper,,,,,,supported,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The observed count and crude same-setting rate support a separately recorded approximate reverse exposure for sensitivity only. It is not an exact count/hour likelihood and does not make the row model-eligible. Saved primary-source audit defines a recordable injury as preventing competition or normal training for at least one day, excluding the injury day.",eligibility-audit-2026-09-12 adjudication-summary | injury-rule-review-2026-09-14 exposure-method-approval,main,select,english-professional-clubs-1994-97,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,observed_count_and_approximate_inferred_exposure,true,"S417 primary-source audit: IFR is injuries per 1,000 competition/training hours; observed count and reported crude IFR share the setting. Rounded-rate inversion is approximate only; no model eligibility.",incidence|match|all_injuries|||||,false,likelihood_and_target_selection_pending
710,S417,S417,A prospective epidemiological study of injuries in four English professional football clubs.,,english-professional-clubs-1994-97,Row 3,training,all_injuries,time-loss,at_least_one_day_excluding_injury_day_source_verified,Male,Youth,,,Football,number of injuries per 1000 hours of competition and/or training,,hours of competition and/or training,author-estimated attendance and typical programme,"[2026-07-27] Source-family overlap treatment, 27 July 2026: S417 owns the pooled four-club epidemiological denominator.","source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,710:incidence:training:main,57,,4.1,4.1,,,,injuryTrainingCount,injuryIncidenceTraining,,,,,,,all_injuries,incidence,4.1,,710,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,false,true,true,reviewed_see_alignment_decision,select,supported,S417:multiple_rows,,approximate_hours_from_matched_crude_reported_rate,13902.43902439024390243902439,,Approximate point derivation from reported rate; original precision unverified; no rounding bounds claimed.,false,,,30,2,November 1994 to May 1997,,3,prospective cohort,,,,Time loss,time-loss,,Medical Staff,,slight 1-3 days; minor 4-7 days; moderate 1-4 weeks; major >4 weeks,,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,protocol-v2/eligibility-audit-2026-09-12/missing-four/S417.json#/evidence/1;#/unresolved_limitations/1,author_estimated_attendance_programme,Training exposure is estimated from attendance and the typical daily programme.,not_documented_in_bounded_inventory,human_accepted_for_main_analysis_consideration,false,anchor,Primary prospective cohort.,supported_all_injury_scope,,57,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper,,,,,,supported,"Saved source audit identifies a separate time-loss result; the threshold remains in the approved sensitivity route unless explicitly stated. The observed count and crude same-setting rate support a separately recorded approximate reverse exposure for sensitivity only. It is not an exact count/hour likelihood and does not make the row model-eligible. Saved primary-source audit defines a recordable injury as preventing competition or normal training for at least one day, excluding the injury day.",eligibility-audit-2026-09-12 adjudication-summary | injury-rule-review-2026-09-14 exposure-method-approval,main,select,english-professional-clubs-1994-97,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,observed_count_and_approximate_inferred_exposure,true,"S417 primary-source audit: IFR is injuries per 1,000 competition/training hours; observed count and reported crude IFR share the setting. Rounded-rate inversion is approximate only; no model eligibility.",incidence|training|all_injuries|||||,false,likelihood_and_target_selection_pending
716,S419,S419,A musculoskeletal multifactorial individualised programme for hamstring muscle injury risk reduction in professional football: results of a prospective cohort study,10.1136/bmjsem-2023-001866,S419,Row 1,overall,hamstring,time-loss - hamstring muscle injury,source_defined_threshold_unconfirmed,Male,Adult,Professional/international,Finland,Football,per 1000 hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,716:incidence:overall:main,25,31789,0.7864355595,,0.7864355595,,,injuryTotalCount,injuryIncidenceOverall,,,hamstring,,,,hamstring,incidence,0.7864355595,,716,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,count_divided_by_hours,,,,false,,,90,5,2019 season - control,,1,prospective cohort,,,,Time loss,time-loss - hamstring muscle injury,,medical staff,,,thigh,muscle injury,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,25,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S419,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|overall|hamstring|||hamstring||,false,likelihood_and_target_selection_pending
716,S419,S419,A musculoskeletal multifactorial individualised programme for hamstring muscle injury risk reduction in professional football: results of a prospective cohort study,10.1136/bmjsem-2023-001866,S419,Row 1,match,hamstring,time-loss - hamstring muscle injury,source_defined_threshold_unconfirmed,Male,Adult,Professional/international,Finland,Football,per 1000 hours,,player-hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,716:incidence:match:main,15,2374,6.3184498736,,6.3184498736,,,injuryMatchCount,injuryIncidenceMatch,,,hamstring,,,,hamstring,incidence,6.3184498736,,716,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,count_divided_by_hours,,,,false,,,90,5,2019 season - control,,1,prospective cohort,,,,Time loss,time-loss - hamstring muscle injury,,medical staff,,,thigh,muscle injury,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,15,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",sensitivity,select,S419,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|match|hamstring|||hamstring||,false,likelihood_and_target_selection_pending
716,S419,S419,A musculoskeletal multifactorial individualised programme for hamstring muscle injury risk reduction in professional football: results of a prospective cohort study,10.1136/bmjsem-2023-001866,S419,Row 1,training,hamstring,time-loss - hamstring muscle injury,source_defined_threshold_unconfirmed,Male,Adult,Professional/international,Finland,Football,per 1000 hours,,player-hours,source construction requires review,,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,716:incidence:training:main,10,29415,0.3399626041,,0.3399626041,,,injuryTrainingCount,injuryIncidenceTraining,,,hamstring,,,,hamstring,incidence,0.3399626041,,716,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,count_divided_by_hours,,,,false,,,90,5,2019 season - control,,1,prospective cohort,,,,Time loss,time-loss - hamstring muscle injury,,medical staff,,,thigh,muscle injury,hamstring muscle injury,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,10,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",sensitivity,select,S419,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|training|hamstring|||hamstring||,false,likelihood_and_target_selection_pending
718,S420,S420,Lost in transition: Exploring injury risk in academy footballers shifting between the second and first teams,10.1016/j.jsams.2023.11.009,S420,Row 1,overall,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,Adult,,Spain,Football,per 1000hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,718:incidence:overall:main,374,47779,7.8277067331,,7.8277067331,,,injuryTotalCount,injuryIncidenceOverall,,,,,,,all_injuries,incidence,7.8277067331,,718,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,,,count_divided_by_hours,,,,false,,,90,2,2011/12-2018/19 (8 seasons),,8,prospective cohort,,,,Time loss,time-loss,,medical staff,,,,muscle injuries,,single_or_unlinked_row,standardised.csv source row,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,374,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The saved extraction has an aligned count and player-hour denominator.","analysis master: source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S420,No same-paper parent or granular overlap was identified in available evidence. This selection does not claim the paper is proven independent of every external source.,standardised.csv source row,,count_and_exposure,false,,incidence|overall|all_injuries|||||,false,likelihood_and_target_selection_pending
721,S421,S421,Exploring the true burden of a time-loss injury: full vs partial time-loss in elite academy football (soccer),10.1080/24733938.2022.2156587,australian-academy-2017-20,Row 1,overall,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,Youth,Youth academy,Australia,Football,per 1000 hours,,player-hours,source construction requires review,"[2026-07-27] Source-family overlap treatment, 27 July 2026: S421 owns the pooled three-season academy denominator. Season rows remain in source scope.","source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",,721:incidence:overall:main,243,36818,6.6,6.6,6.6000325928,,,injuryTimeLossCount,injuryIncidenceOverall,,,,,,,all_injuries,incidence,6.6,,721,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S421:multiple_rows,,,,,,false,,,118,1,2017/2018-2019/2020 (3 seasons) Total,,3,prospective cohort,,,,Time loss,time-loss,,medical staff,,minimal 1-3 days; mild 4-7; moderate 8-28; severe >28,knee,other bone injury,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,anchor,Full/partial time-loss source with complete cohort denominator.,supported_all_injury_scope,,243,injuryTimeLossCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",sensitivity,select,australian-academy-2017-20,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,count_and_exposure,false,,incidence|overall|all_injuries|||||,false,likelihood_and_target_selection_pending
739,S428,S428,Prevalence and severity of groin problems in Spanish football: A prospective study beyond the time-loss approach,10.1111/sms.13615,spanish-groin-2015-16,Row 1,overall,groin,time-loss,source_defined_threshold_unconfirmed,Male,Senior,Amateur,Spain,Football,reported per 1000 hours of football exposure.,Days lost per 1000 hours of football exposure due to time-loss groin injury.,hours,source construction requires review,"[2026-07-27] Source-family overlap treatment, 27 July 2026: S428 owns the 39-week in-season groin-problem denominator. || [2026-03-17] GROIN FOCUSED","source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",,739:incidence:overall:main,63,71908,0.9,0.9,0.876119486,,,injuryTimeLossCount,injuryIncidenceOverall,groin,,,,,,groin,incidence,0.9,,739,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S428:existing_source_family_policy,,,,,,false,,,407,17,39 weeks (2015/2016 season),,1,prospective cohort,,,,Time loss,time-loss,,Medical Staff,,,,,,source_family_member,standardised.csv notes; ../fifa-gbi-data-extraction/docs/source-family-overlap-methodology-2026-07-27.md,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,anchor,Direct full-season source.,supported_restricted_scope_from_sole_time_loss_definition,,63,injuryTimeLossCount,,,analysis-source-context.csv,sourceDataRow,groin_scope_review,groin,,,cohort_overlap_review | outcome_scope_review | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",sensitivity,select,spanish-groin-2015-16,Selected as the named historical source-family anchor for its reported target.,source-family-decision-ledger-2026-07-27.json family=spanish-groin-2015-16; studyId=S428; Direct full-season source.,,count_and_exposure,false,,incidence|overall|groin|groin||||,false,likelihood_and_target_selection_pending
741,S429,S429,The FIFA 11+ Kids Injury Prevention Program Reduces Injury Rates Among Male Children Soccer Players: A Clustered Randomized Controlled Trial,10.1177/19417381221109224,S429,Experimental,overall,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,,Amateur,Saudi Arabia,Football,Injuries per 1000 player-hours during one season.,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,741:incidence:overall:main,43,50120,0.85,0.85,0.8579409417,,,injuryTotalCount,injuryIncidenceOverall,,,,,,,all_injuries,incidence,0.85,,741,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S429:parent:740,,,,,,false,,,377,45,1 season (6 months),,1,cluster randomized controlled trial,Experimental,Yes,,Time loss,time-loss,,Medical Staff,Recurrent injuries reported separately from initial injuries.,"Minor, moderate, and severe categories based on time loss from participation.",,,,granular,"standardised.csv sourceDataRow 740 and child rows 741,742; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,43,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S429,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 740 and child rows 741,742; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=740; complete alignment-supported child target coverage",740,count_and_exposure,false,,incidence|overall|all_injuries|||||,false,likelihood_and_target_selection_pending
742,S429,S429,The FIFA 11+ Kids Injury Prevention Program Reduces Injury Rates Among Male Children Soccer Players: A Clustered Randomized Controlled Trial,10.1177/19417381221109224,S429,Control,overall,all_injuries,time-loss,source_defined_threshold_unconfirmed,Male,,Amateur,Saudi Arabia,Football,Injuries per 1000 player-hours during one season.,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,742:incidence:overall:main,86,42616,2.01,2.01,2.0180214004,,,injuryTotalCount,injuryIncidenceOverall,,,,,,,all_injuries,incidence,2.01,,742,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S429:parent:740,,,,,,false,,,363,43,1 season (6 months),,1,cluster randomized controlled trial,Control,Yes,,Time loss,time-loss,,Medical Staff,Recurrent injuries reported separately from initial injuries.,"Minor, moderate, and severe categories based on time loss from participation.",,,,granular,"standardised.csv sourceDataRow 740 and child rows 741,742; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,86,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S429,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 740 and child rows 741,742; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=740; complete alignment-supported child target coverage",740,count_and_exposure,false,,incidence|overall|all_injuries|||||,false,likelihood_and_target_selection_pending
744,S431,S431,Does a bounding exercise program prevent hamstring injuries in adult male soccer players? - A cluster-RCT,10.1111/sms.13353,S431,Row 2,overall,hamstring,time-loss,source_defined_threshold_unconfirmed,Male,,Amateur,Netherlands,Football,Hamstring injuries per 1000 soccer hours.,,hours,source construction requires review,,"source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",,744:incidence:overall:main,31,,1.12,1.12,,,,injuryTimeLossCount,injuryIncidenceOverall,,,hamstring,,,,hamstring,incidence,1.12,,744,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,sensitivity,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,S431:multiple_rows,,approximate_hours_from_matched_crude_reported_rate,27678.57142857142857142857143,,Approximate point derivation from reported rate; original precision unverified; no rounding bounds claimed.,false,,,229,16,2016/2017 season,,1,cluster randomized controlled trial,Intervention,Yes,,Time loss,time-loss,,Player-selfreported with medical staff confirmation,,Days lost from play due to hamstring injury.,,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,31,injuryTimeLossCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryTimeLossCount, injuryIncidenceOverall, totalExposure",sensitivity,select,S431,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,observed_count_and_approximate_inferred_exposure,true,"Saved master retains an observed count, a same-setting crude per-1,000-hour rate and a compatible time-loss definition. Rounded-rate inversion is approximate only; no model eligibility.",incidence|overall|hamstring|||hamstring||,false,likelihood_and_target_selection_pending
