sourceDataRow,paper_id,source_study_id,paper_title,paper_doi,cohort_family,population_label,setting,outcome_scope,time_loss_definition,time_loss_threshold,sex,age_category,playing_level,geography,discipline,source_incidence_definition,source_burden_definition,source_exposure_unit,exposure_construction,source_notes,source_evidence,rate_sd,observation_id,injury_count,exposure_player_hours,rate_per_1000_player_hours,reported_rate_per_1000,calculated_rate_per_1000,ci95_lower,ci95_upper,source_count_field,source_rate_field,injury_location,tissue_type,injury_diagnosis,onset,player_position,laterality,outcome_target,metric,incidence_per_1000_player_hours,burden_days_per_1000_player_hours,source_context_row,source_context_csv,analysis_route,primary_model_eligible,sensitivity_definition,sensitivity_estimated_exposure,sensitivity_rounded_reconstruction,scope_verification,overlap_verification,metric_alignment_verification,source_parent_id,duplicate_of,arithmetic_method,inferred_exposure_player_hours,inferred_injury_count_estimate,rounding_assumption,inference_usable_for_count_likelihood,meanAge,ageRange,sampleSizePlayers,numberOfTeams,observationDuration,dataCollectionPeriod,numberOfSeasons,studyDesign,trialArm,randomisedControlledTrial,geneticGroup,injuryDefinition,injuryDefinitionDescription,exposureDefinitionDescription,mechanismReportingDescription,recurrenceDefinitionDescription,severityDefinitionDescription,source_context_injuryMostCommonLocation,source_context_injuryMostCommonType,source_context_injuryMostCommonDiagnosis,population_role,population_partition_evidence,outcome_coverage_restriction,exposure_method_evidence,exposure_method_categories,exposure_method_details,standard_90_minute_pitch_formula,exposure_method_adjudication,exposure_method_sensitivity_only,historical_source_family_role,historical_source_family_evidence,descriptor_status,days_lost,candidate_injury_count,candidate_source_count_field,metric_correction_reason,metric_correction_evidence,release_context_csv,release_context_join_key,candidate_outcome_scope,candidate_injury_location,candidate_tissue_type,candidate_injury_diagnosis,candidate_review_flags,reported_rate_alignment,reported_time_loss_rate_per_1000,calculated_crude_count_rate_per_1000,published_rate_method,prefit_gate,alignment_decision,alignment_reason,alignment_evidence,threshold_analysis_route,overlap_selection,overlap_family,overlap_reason,overlap_evidence,selected_parent_id,sampling_information_route,reverse_exposure_supported,reverse_exposure_evidence,analysis_target_key,main_scientific_input_selected,model_readiness
610,S381,S381,Incidence of injuries in elite French youth soccer players: A 10-season study,10.1177/0363546505283271,S381,Total,match,all_injuries,time-loss - 48 hours,explicit_restriction_in_source_text,Male,Youth,Youth academy,France,Football,injuries per 1000 hours of exposure,,hours,source construction requires review,"[2026-09-06] Concussion population review 2026-09-06: added source-reported whole-study Total before age groups. Pooled results belong to Total only; subgroup concussion cells remain blank. S381 PDF pp2-3: 528 players, 237600 hours, 1152 injuries; p10 reports 2 concussions and 0.008 per 1000 exposure hours. These are pooled whole-study values, not age-specific denominators. Extra-high source adjudication: use the directly printed table values; no unresolved user judgement required. || [2026-03-14] slightly different time-loss defintion","source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,610:incidence:match:main,356,31680,11.2,11.2,11.2373737374,,,injuryMatchCount,injuryIncidenceMatch,,,,,,,all_injuries,incidence,11.2,,610,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S381:parent:610,,,,,,false,,,528,1,10 seasons (1993-2003),,10,prospective cohort,,,,Time loss,time-loss - 48 hours,,Medical Staff,,minor 1-3 days; mild 4-7 days; moderate 1-4 weeks; major 1 month+,,,,parent,"standardised.csv sourceDataRow 610 and child rows 611,612,613; exact fields: injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,356,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",main,select,S381,"Selected as the source-supported parent for this final target. The named child rows are not proven disjoint replacements, so only competing child representations are held.","standardised.csv sourceDataRow 610 and child rows 611,612,613; exact fields: injuryTotalCount; final alignment source-supported parent fallback",610,count_and_exposure,false,,incidence|match|all_injuries|||||,true,likelihood_and_target_selection_pending
610,S381,S381,Incidence of injuries in elite French youth soccer players: A 10-season study,10.1177/0363546505283271,S381,Total,training,all_injuries,time-loss - 48 hours,explicit_restriction_in_source_text,Male,Youth,Youth academy,France,Football,injuries per 1000 hours of exposure,,hours,source construction requires review,"[2026-09-06] Concussion population review 2026-09-06: added source-reported whole-study Total before age groups. Pooled results belong to Total only; subgroup concussion cells remain blank. S381 PDF pp2-3: 528 players, 237600 hours, 1152 injuries; p10 reports 2 concussions and 0.008 per 1000 exposure hours. These are pooled whole-study values, not age-specific denominators. Extra-high source adjudication: use the directly printed table values; no unresolved user judgement required. || [2026-03-14] slightly different time-loss defintion","source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,610:incidence:training:main,796,205920,3.9,3.9,3.8655788656,,,injuryTrainingCount,injuryIncidenceTraining,,,,,,,all_injuries,incidence,3.9,,610,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S381:parent:610,,,,,,false,,,528,1,10 seasons (1993-2003),,10,prospective cohort,,,,Time loss,time-loss - 48 hours,,Medical Staff,,minor 1-3 days; mild 4-7 days; moderate 1-4 weeks; major 1 month+,,,,parent,"standardised.csv sourceDataRow 610 and child rows 611,612,613; exact fields: injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,796,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",main,select,S381,"Selected as the source-supported parent for this final target. The named child rows are not proven disjoint replacements, so only competing child representations are held.","standardised.csv sourceDataRow 610 and child rows 611,612,613; exact fields: injuryTotalCount; final alignment source-supported parent fallback",610,count_and_exposure,false,,incidence|training|all_injuries|||||,true,likelihood_and_target_selection_pending
850,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2013,overall,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,850:incidence:overall:main,6,12363,0.49,0.49,0.4853190973,,,injuryTotalCount,injuryIncidenceOverall,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.49,,850,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,38,1,2013,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_outcome_parent_with_source_confirmed_numeric_information,,6,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,The frozen master retains a direct observed injury count and player-hour denominator for this source-confirmed restricted outcome. The matching-pair audit establishes that the generic parent and descriptor aliases are the same clinical target; the parent preserves the count/hour information. The time-loss threshold route is retained from the source definition.,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure; /Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv sourceDataRow=850; matching-overall-category-adjudication.csv: title/definition verifies the parent and descriptor alias as the same restricted outcome",main,select,S4800,"Selected source count/hour or days/hour representation. The alignment pair review confirms the same outcome, but each descriptor-rich alternative lacks compatible quantitative coverage.",matching-overall-category-adjudication.csv; analysis master paper_title and time_loss_definition; equality deliberately not used as evidence; complete quantitative detail coverage absent,850,count_and_exposure,false,,incidence|overall|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
850,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2013,match,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,850:incidence:match:main,1,1425,0.7,0.7,0.701754386,,,injuryMatchCount,injuryIncidenceMatch,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.7,,850,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,38,1,2013,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,1,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|match|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
850,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2013,training,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,850:incidence:training:main,5,10938,0.46,0.46,0.4571219601,,,injuryTrainingCount,injuryIncidenceTraining,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.46,,850,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,38,1,2013,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,5,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|training|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
851,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2014,overall,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,851:incidence:overall:main,7,12015,0.58,0.58,0.582605077,,,injuryTotalCount,injuryIncidenceOverall,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.58,,851,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,33,1,2014,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_outcome_parent_with_source_confirmed_numeric_information,,7,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,The frozen master retains a direct observed injury count and player-hour denominator for this source-confirmed restricted outcome. The matching-pair audit establishes that the generic parent and descriptor aliases are the same clinical target; the parent preserves the count/hour information. The time-loss threshold route is retained from the source definition.,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure; /Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv sourceDataRow=851; matching-overall-category-adjudication.csv: title/definition verifies the parent and descriptor alias as the same restricted outcome",main,select,S4800,"Selected source count/hour or days/hour representation. The alignment pair review confirms the same outcome, but each descriptor-rich alternative lacks compatible quantitative coverage.",matching-overall-category-adjudication.csv; analysis master paper_title and time_loss_definition; equality deliberately not used as evidence; complete quantitative detail coverage absent,851,count_and_exposure,false,,incidence|overall|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
851,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2014,match,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,851:incidence:match:main,3,1573,1.91,1.91,1.9071837254,,,injuryMatchCount,injuryIncidenceMatch,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,1.91,,851,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,33,1,2014,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,3,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|match|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
851,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2014,training,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,851:incidence:training:main,4,10442,0.38,0.38,0.3830683777,,,injuryTrainingCount,injuryIncidenceTraining,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.38,,851,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,33,1,2014,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,4,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|training|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
852,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2015,overall,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure",,852:incidence:overall:main,4,10838,0.37,0.37,0.3690717845,,,injuryTotalCount,injuryIncidenceOverall,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,0.37,,852,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,34,1,2015,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_outcome_parent_with_source_confirmed_numeric_information,,4,injuryTotalCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,The frozen master retains a direct observed injury count and player-hour denominator for this source-confirmed restricted outcome. The matching-pair audit establishes that the generic parent and descriptor aliases are the same clinical target; the parent preserves the count/hour information. The time-loss threshold route is retained from the source definition.,"source CSV: injuryTotalCount, injuryIncidenceOverall, totalExposure; /Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv sourceDataRow=852; matching-overall-category-adjudication.csv: title/definition verifies the parent and descriptor alias as the same restricted outcome",main,select,S4800,"Selected source count/hour or days/hour representation. The alignment pair review confirms the same outcome, but each descriptor-rich alternative lacks compatible quantitative coverage.",matching-overall-category-adjudication.csv; analysis master paper_title and time_loss_definition; equality deliberately not used as evidence; complete quantitative detail coverage absent,852,count_and_exposure,false,,incidence|overall|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
852,S4800,S4800,Incidence of Hamstring Injury and Analysis of Risk Factors for Reinjury in Japanese Professional Football Players.,10.1177/23259671251391776,S4800,2015,match,restricted_MRI_confirmed_hamstring_injury_4day_absence,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],explicit_restriction_in_source_text,Male,Senior,Professional/international,Japan,Football,per 1000 player-hours,,player-hours,source construction requires review,,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,852:incidence:match:main,2,1650,1.21,1.21,1.2121212121,,,injuryMatchCount,injuryIncidenceMatch,thigh,muscle injury,MRI-confirmed hamstring injury,,,,restricted_MRI_confirmed_hamstring_injury_4day_absence,incidence,1.21,,852,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,main,false,false,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S4800:parent:849,,,,,,false,,,34,1,2015,,6,retrospective cohort study(prospective data),,,,Time loss,time loss [MRI-confirmed hamstring injury causing ≥4 days' absence from team training],,Medical Staff (club doctor),subsequent injury at the same location before return to complete play or within 2 months after return to complete play,,,,,granular,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount",,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,2,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,hamstring_scope_review,,,hamstring,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | time_loss_outcome_alignment_review,,,,,,supported,"The saved source wording gives a time-loss restriction or threshold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",main,select,S4800,Selected named granular stratum from a verified exhaustive partition with complete alignment-supported child target coverage. The aligned parent representation is marked duplicate.,"standardised.csv sourceDataRow 849 and child rows 850,851,852,853,854,855; exact fields: sampleSizePlayers,totalExposure,injuryTotalCount; parent sourceDataRow=849; complete alignment-supported child target coverage",849,count_and_exposure,false,,incidence|match|restricted_MRI_confirmed_hamstring_injury_4day_absence|thigh|muscle injury|MRI-confirmed hamstring injury||,true,likelihood_and_target_selection_pending
