sourceDataRow,paper_id,source_study_id,paper_title,paper_doi,cohort_family,population_label,setting,outcome_scope,time_loss_definition,time_loss_threshold,sex,age_category,playing_level,geography,discipline,source_incidence_definition,source_burden_definition,source_exposure_unit,exposure_construction,source_notes,source_evidence,rate_sd,observation_id,injury_count,exposure_player_hours,rate_per_1000_player_hours,reported_rate_per_1000,calculated_rate_per_1000,ci95_lower,ci95_upper,source_count_field,source_rate_field,injury_location,tissue_type,injury_diagnosis,onset,player_position,laterality,outcome_target,metric,incidence_per_1000_player_hours,burden_days_per_1000_player_hours,source_context_row,source_context_csv,analysis_route,primary_model_eligible,sensitivity_definition,sensitivity_estimated_exposure,sensitivity_rounded_reconstruction,scope_verification,overlap_verification,metric_alignment_verification,source_parent_id,duplicate_of,arithmetic_method,inferred_exposure_player_hours,inferred_injury_count_estimate,rounding_assumption,inference_usable_for_count_likelihood,meanAge,ageRange,sampleSizePlayers,numberOfTeams,observationDuration,dataCollectionPeriod,numberOfSeasons,studyDesign,trialArm,randomisedControlledTrial,geneticGroup,injuryDefinition,injuryDefinitionDescription,exposureDefinitionDescription,mechanismReportingDescription,recurrenceDefinitionDescription,severityDefinitionDescription,source_context_injuryMostCommonLocation,source_context_injuryMostCommonType,source_context_injuryMostCommonDiagnosis,population_role,population_partition_evidence,outcome_coverage_restriction,exposure_method_evidence,exposure_method_categories,exposure_method_details,standard_90_minute_pitch_formula,exposure_method_adjudication,exposure_method_sensitivity_only,historical_source_family_role,historical_source_family_evidence,descriptor_status,days_lost,candidate_injury_count,candidate_source_count_field,metric_correction_reason,metric_correction_evidence,release_context_csv,release_context_join_key,candidate_outcome_scope,candidate_injury_location,candidate_tissue_type,candidate_injury_diagnosis,candidate_review_flags,reported_rate_alignment,reported_time_loss_rate_per_1000,calculated_crude_count_rate_per_1000,published_rate_method,prefit_gate,alignment_decision,alignment_reason,alignment_evidence,threshold_analysis_route,overlap_selection,overlap_family,overlap_reason,overlap_evidence,selected_parent_id,sampling_information_route,reverse_exposure_supported,reverse_exposure_evidence,analysis_target_key,main_scientific_input_selected,model_readiness
4,S009,S009,Ekstrand J. and Hagglund M. and Fuller C.W. - 2011 - Comparison of injuries sustained on artificial turf and grass by male and female elite football play.pdf,,S009,Row 1,overall,injuryLocation_ankle,time-loss,source_defined_threshold_unconfirmed,Male,Adult,Professional/international,"Sweden, Netherlands, Finland, Switzerland, Ireland, Norway, Scotland, Austria",Football,injuries per 1000 player hours,,hours,source construction requires review,,source CSV: injuryLocation_ankle_incidence,,4:incidence:overall:injuryLocation_ankle_incidence,,198071,1.27,1.27,,,,,injuryLocation_ankle_incidence,ankle,,,,,,injuryLocation_ankle,incidence,1.27,,4,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,true,reviewed_see_alignment_decision,select,supported,S009:multiple_rows,,approximate_count_from_reported_rate,,251.55017,Approximate point calculation only. Original published precision and population alignment must be verified before use; no rounding bounds or confidence interval inferred.,false,25,,613,15,Feb 2003 to Oct 2008 (up to 59 months),,varies by team (4-58 months),prospective cohort,,,,Time loss,time-loss,,Medical Staff,Injury of same type and at same site as index injury occurring within 2 months after return to full participation,"slight (<1 day), minimal (1-3 days), mild (4-7 days), moderate (8-28 days), severe (>28 days)",thigh,strain,thigh strain,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_ankle,ankle,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_ankle_incidence,sensitivity,select,S009,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_ankle|ankle||||,false,likelihood_and_target_selection_pending
1039,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 2,overall,injuryLocation_upper_limb_overall,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_upper_limb_overall_incidence,,1039:incidence:overall:injuryLocation_upper_limb_overall_incidence,,,0,0,,,,,injuryLocation_upper_limb_overall_incidence,upper limb overall,,,,,,injuryLocation_upper_limb_overall,incidence,0,,1039,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,126,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_upper_limb_overall,upper limb overall,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_upper_limb_overall_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_upper_limb_overall|upper limb overall||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,match,all_injuries,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,"source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",,1040:incidence:match:main,,,7.2,7.2,,,,injuryMatchCount,injuryIncidenceMatch,,,,,,,all_injuries,incidence,7.2,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,,injuryMatchCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryMatchCount, injuryIncidenceMatch, matchExposure",sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|match|all_injuries|||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,training,all_injuries,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,"source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",,1040:incidence:training:main,,,6.3,6.3,,,,injuryTrainingCount,injuryIncidenceTraining,,,,,,,all_injuries,incidence,6.3,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_all_injury_scope,,,injuryTrainingCount,,,analysis-source-context.csv,sourceDataRow,all_injuries_scope_review,,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | time_loss_outcome_alignment_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.","analysis master: source CSV: injuryTrainingCount, injuryIncidenceTraining, trainingExposure",sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|training|all_injuries|||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,overall,injuryLocation_ankle,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_ankle_incidence,,1040:incidence:overall:injuryLocation_ankle_incidence,,,1.6,1.6,,,,,injuryLocation_ankle_incidence,ankle,,,,,,injuryLocation_ankle,incidence,1.6,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_ankle,ankle,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_ankle_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_ankle|ankle||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,overall,injuryLocation_foot,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_foot_incidence,,1040:incidence:overall:injuryLocation_foot_incidence,,,0.6,0.6,,,,,injuryLocation_foot_incidence,foot,,,,,,injuryLocation_foot,incidence,0.6,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_foot,foot,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. A source-extracted rate is retained, but no count/hour pair or confidence interval is available for the numerical model route.",analysis master: source CSV: injuryLocation_foot_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_foot|foot||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,overall,injuryLocation_groin,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_groin_incidence,,1040:incidence:overall:injuryLocation_groin_incidence,,,0.8,0.8,,,,,injuryLocation_groin_incidence,groin,,,,,,injuryLocation_groin,incidence,0.8,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_groin,groin,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_groin_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_groin|groin||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,overall,injuryLocation_head,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_head_incidence,,1040:incidence:overall:injuryLocation_head_incidence,,,0.1,0.1,,,,,injuryLocation_head_incidence,head,,,,,,injuryLocation_head,incidence,0.1,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_head,head,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_head_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_head|head||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,overall,injuryLocation_knee,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_knee_incidence,,1040:incidence:overall:injuryLocation_knee_incidence,,,0.6,0.6,,,,,injuryLocation_knee_incidence,knee,,,,,,injuryLocation_knee,incidence,0.6,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_knee,knee,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_knee_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_knee|knee||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,overall,injuryLocation_lower_leg,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_lower_leg_incidence,,1040:incidence:overall:injuryLocation_lower_leg_incidence,,,0.8,0.8,,,,,injuryLocation_lower_leg_incidence,lower leg,,,,,,injuryLocation_lower_leg,incidence,0.8,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_lower_leg,lower leg,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_lower_leg_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_lower_leg|lower leg||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,overall,injuryLocation_lumbosacral,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_lumbosacral_incidence,,1040:incidence:overall:injuryLocation_lumbosacral_incidence,,,0.7,0.7,,,,,injuryLocation_lumbosacral_incidence,lumbosacral,,,,,,injuryLocation_lumbosacral,incidence,0.7,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_lumbosacral,lumbosacral,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_lumbosacral_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_lumbosacral|lumbosacral||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,overall,injuryLocation_thigh,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_thigh_incidence,,1040:incidence:overall:injuryLocation_thigh_incidence,,,0.9,0.9,,,,,injuryLocation_thigh_incidence,thigh,,,,,,injuryLocation_thigh,incidence,0.9,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_thigh,thigh,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_thigh_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_thigh|thigh||||,false,likelihood_and_target_selection_pending
1040,S598,S598,Injuries among female football players: With special emphasis on regional differences,,S598,Row 3,overall,injuryLocation_trunk_overall,time-loss,source_defined_threshold_unconfirmed,Female,,Amateur,Sweden,Football,per 1000 football-hours,,average hours,source construction requires review,[2026-04-07] hip/groin under groin,source CSV: injuryLocation_trunk_overall_incidence,,1040:incidence:overall:injuryLocation_trunk_overall_incidence,,,0.1,0.1,,,,,injuryLocation_trunk_overall_incidence,trunk overall,,,,,,injuryLocation_trunk_overall,incidence,0.1,,1040,/Users/abdelbabiker/Desktop/GBI-DE-MVP-main/Bayesian Analysis/analysis/model-input-releases/2026-09-14-injury-candidates/standardised.csv,descriptive_only,false,true,not_yet_classified,false,reviewed_see_alignment_decision,select,supported,S598:multiple_rows,,,,,,false,,,127,9,1 January-4 October (1 season),,1,prospective cohort,,,,Time loss,time-loss,,Coach,new injury within 2 months at same bodily location,"slight (1-3 days), minor (4-7 days), moderate (8-28 days), major (>28 days)",,,,unclassified_row,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,,,,not_documented_in_bounded_inventory,not_individually_adjudicated,not_yet_classified,,,supported_restricted_scope_from_sole_time_loss_definition,,,,,,analysis-source-context.csv,sourceDataRow,injuryLocation_trunk_overall,trunk overall,,,cohort_overlap_review | outcome_scope_review | multiple_rows_same_paper | current_session_only_not_ruled_out | detailed_outcome_definition_and_setting_review,,,,,,supported,"The source labels the outcome time loss, but its threshold is unconfirmed. The approved protocol routes this to threshold sensitivity, not a global hold. The study uses a sole time-loss definition, which applies to this reported detailed rate; no conflicting source-context flag is retained.",analysis master: source CSV: injuryLocation_trunk_overall_incidence,sensitivity,select,S598,Selected as a separately reported named stratum. No parent representation was selected as a duplicate for this target. Retain the shared paper family for later dependence handling.,standardised.csv source row; candidate review flag multiple_rows_same_paper where present,,descriptive_rate_without_usable_sampling_information,false,,incidence|overall|injuryLocation_trunk_overall|trunk overall||||,false,likelihood_and_target_selection_pending
